Using cache found in /misc/vlgscratch4/LakeGroup/emin/robust_vision/pretrained_models/rwightman_gen-efficientnet-pytorch_master
Loaded model: tf_efficientnet_b6
Running white-box attacks with epsilon: 0.06 Number of PGD steps: 10
Iter, Clean, Clean_pred, Adv, Adv_pred:  0 0 394.0 142 142.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  96 3 3.0 585 585.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  97 3 3.0 575 575.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  98 3 3.0 86 86.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  99 3 3.0 431 431.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  100 4 4.0 182 182.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  101 4 4.0 921 921.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  102 4 4.0 501 501.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  103 4 4.0 900 900.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  104 4 391.0 539 539.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  105 4 4.0 734 734.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  106 4 4.0 769 769.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  107 4 4.0 628 628.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  108 4 4.0 146 146.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  109 4 4.0 39 39.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  110 4 4.0 716 716.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  111 4 4.0 532 532.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  112 4 4.0 840 840.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  113 4 4.0 167 167.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  114 4 4.0 459 459.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  115 4 4.0 534 534.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  116 4 4.0 897 897.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  117 4 4.0 622 622.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  118 4 4.0 425 425.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  119 4 4.0 349 349.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  120 4 33.0 31 31.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  121 4 4.0 51 51.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  122 4 4.0 787 787.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  123 4 4.0 794 794.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  124 4 4.0 181 181.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  125 5 5.0 869 869.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  126 5 6.0 256 256.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  127 5 5.0 571 571.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  128 5 5.0 377 377.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  129 5 5.0 842 842.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  130 5 5.0 444 444.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  131 5 725.0 483 483.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  132 5 6.0 529 529.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  133 5 5.0 116 116.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  134 5 6.0 444 444.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  135 5 5.0 518 518.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  136 5 5.0 148 148.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  137 5 5.0 267 267.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  138 5 5.0 153 153.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  139 5 3.0 889 889.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  140 5 5.0 174 174.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  141 5 5.0 96 96.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  142 5 5.0 49 49.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  143 5 5.0 37 37.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  144 5 5.0 865 865.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  145 5 5.0 789 789.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  146 5 5.0 810 810.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  147 5 1.0 960 960.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  148 5 5.0 512 512.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  149 5 5.0 622 622.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  150 6 6.0 820 820.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  151 6 6.0 543 543.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  152 6 6.0 86 86.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  153 6 6.0 979 979.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  154 6 6.0 730 730.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  155 6 6.0 209 209.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  156 6 6.0 630 630.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  157 6 6.0 812 812.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  158 6 6.0 710 710.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  159 6 6.0 108 108.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  160 6 6.0 777 777.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  161 6 6.0 816 816.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  162 6 6.0 440 440.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  163 6 6.0 942 942.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  164 6 6.0 242 242.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  165 6 6.0 957 957.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  166 6 6.0 806 806.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  167 6 6.0 592 592.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  168 6 6.0 706 706.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  169 6 6.0 885 885.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  170 6 6.0 391 391.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  171 6 6.0 34 34.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  172 6 6.0 941 941.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  173 6 6.0 223 223.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  174 6 6.0 89 89.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  175 7 7.0 895 895.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  176 7 7.0 775 775.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  177 7 84.0 936 936.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  178 7 7.0 731 731.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  179 7 8.0 120 120.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  180 7 7.0 736 736.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  181 7 7.0 200 200.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  182 7 7.0 902 902.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  183 7 7.0 372 372.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  184 7 7.0 56 56.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  185 7 7.0 563 563.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  186 7 7.0 818 818.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  187 7 7.0 360 360.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  188 7 8.0 278 278.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  189 7 7.0 817 817.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  190 7 7.0 14 14.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  191 7 7.0 93 93.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  192 7 8.0 11 11.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  193 7 7.0 518 518.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  194 7 7.0 26 26.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  195 7 7.0 8 8.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  196 7 7.0 978 978.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  197 7 7.0 96 96.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  198 7 96.0 697 697.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  199 7 8.0 916 916.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  200 8 8.0 302 302.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  201 8 8.0 419 419.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  202 8 7.0 902 902.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  203 8 8.0 486 486.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  204 8 8.0 505 505.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  205 8 8.0 456 456.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  206 8 8.0 185 185.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  207 8 8.0 995 995.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  208 8 8.0 121 121.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  209 8 8.0 27 27.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  210 8 8.0 476 476.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  211 8 8.0 62 62.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  212 8 8.0 642 642.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  213 8 8.0 905 905.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  214 8 8.0 402 402.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  215 8 8.0 189 189.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  216 8 8.0 556 556.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  217 8 8.0 688 688.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  218 8 8.0 361 361.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  219 8 8.0 22 22.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  220 8 8.0 255 255.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  221 8 8.0 372 372.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  222 8 8.0 876 876.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  223 8 8.0 94 94.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  224 8 8.0 464 464.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  225 9 9.0 405 405.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  226 9 9.0 111 111.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  227 9 9.0 294 294.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  228 9 9.0 147 147.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  229 9 9.0 640 640.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  230 9 9.0 449 449.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  231 9 9.0 936 936.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  232 9 9.0 581 581.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  233 9 9.0 568 568.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  234 9 9.0 56 56.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  235 9 9.0 126 126.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  236 9 9.0 885 885.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  237 9 9.0 335 335.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  238 9 9.0 830 830.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  239 9 9.0 200 200.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  240 9 9.0 735 735.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  241 9 9.0 755 755.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  242 9 9.0 709 709.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  243 9 9.0 26 26.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  244 9 9.0 600 600.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  245 9 9.0 660 660.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  246 9 9.0 393 393.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  247 9 9.0 508 508.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  248 9 9.0 907 907.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  249 9 9.0 156 156.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  250 10 13.0 573 573.0
Test: [  250/25000]	Time  2.923 ( 1.457)	Acc@1   0.00 (  0.00)
Iter, Clean, Clean_pred, Adv, Adv_pred:  251 10 10.0 13 13.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  252 10 10.0 940 940.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  253 10 858.0 96 96.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  254 10 10.0 790 790.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  255 10 10.0 804 804.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  256 10 10.0 82 82.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  257 10 13.0 358 358.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  258 10 10.0 594 594.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  259 10 10.0 715 715.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  260 10 10.0 724 724.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  261 10 10.0 879 879.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  262 10 10.0 188 188.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  263 10 10.0 711 711.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  264 10 10.0 109 109.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  265 10 10.0 432 432.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  266 10 10.0 960 960.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  267 10 15.0 543 543.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  268 10 10.0 824 824.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  269 10 10.0 595 595.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  270 10 10.0 289 289.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  271 10 10.0 736 736.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  272 10 10.0 293 293.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  273 10 11.0 111 111.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  274 10 10.0 655 655.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  275 11 11.0 427 427.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  276 11 11.0 244 244.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  277 11 11.0 909 909.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  278 11 11.0 124 124.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  279 11 11.0 743 743.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  280 11 11.0 870 870.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  281 11 11.0 677 677.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  282 11 11.0 3 3.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  283 11 11.0 335 335.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  284 11 11.0 886 886.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  285 11 11.0 156 156.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  286 11 11.0 415 415.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  287 11 11.0 485 485.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  288 11 11.0 169 169.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  289 11 11.0 571 571.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  290 11 11.0 455 455.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  291 11 11.0 861 861.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  292 11 11.0 895 895.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  293 11 11.0 998 998.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  294 11 11.0 281 281.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  295 11 11.0 206 206.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  296 11 11.0 365 365.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  297 11 11.0 434 434.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  298 11 11.0 76 76.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  299 11 11.0 33 33.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  300 12 12.0 751 751.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  301 12 12.0 725 725.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  302 12 12.0 285 285.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  303 12 12.0 485 485.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  304 12 12.0 0 0.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  305 12 12.0 601 601.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  306 12 12.0 124 124.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  307 12 12.0 40 40.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  308 12 11.0 481 481.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  309 12 12.0 530 530.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  310 12 12.0 898 898.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  311 12 12.0 666 666.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  312 12 12.0 461 461.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  313 12 12.0 645 645.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  314 12 12.0 364 364.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  315 12 12.0 963 963.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  316 12 12.0 896 896.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  317 12 12.0 267 267.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  318 12 12.0 380 380.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  319 12 12.0 14 14.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  320 12 12.0 276 276.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  321 12 12.0 171 171.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  322 12 12.0 925 925.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  323 12 12.0 797 797.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  324 12 12.0 486 486.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  325 13 13.0 20 20.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  326 13 13.0 152 152.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  327 13 13.0 686 686.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  328 13 13.0 856 856.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  329 13 13.0 957 957.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  330 13 13.0 325 325.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  331 13 13.0 749 749.0
