Using cache found in /misc/vlgscratch4/LakeGroup/emin/robust_vision/pretrained_models/rwightman_gen-efficientnet-pytorch_master
Loaded model: tf_efficientnet_b3
Running white-box attacks with epsilon: 0.06 Number of PGD steps: 10
Iter, Clean, Clean_pred, Adv, Adv_pred:  0 0 394.0 477 477.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  130 5 5.0 824 824.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  131 5 467.0 784 784.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  132 5 6.0 710 710.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  133 5 5.0 482 482.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  134 5 6.0 446 446.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  135 5 5.0 379 379.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  136 5 5.0 176 176.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  137 5 5.0 268 268.0
/home/eo41/venv/lib/python3.6/site-packages/foolbox/attacks/base.py:148: UserWarning: RandomStartProjectedGradientDescentAttack did not find an adversarial, maybe the model or the criterion is not supported by this attack.
  ' attack.'.format(self.name()))
Iter, Clean, Clean_pred, Adv, Adv_pred:  138 5 5.0 5 5.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  139 5 4.0 481 481.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  140 5 5.0 437 437.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  141 5 5.0 410 410.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  142 5 5.0 6 6.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  143 5 5.0 5 5.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  144 5 5.0 483 483.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  145 5 5.0 514 514.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  146 5 5.0 657 657.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  147 5 389.0 319 319.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  148 5 5.0 254 254.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  149 5 5.0 497 497.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  150 6 6.0 525 525.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  151 6 6.0 575 575.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  152 6 6.0 90 90.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  153 6 6.0 525 525.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  154 6 6.0 905 905.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  155 6 6.0 73 73.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  156 6 6.0 948 948.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  157 6 6.0 980 980.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  158 6 6.0 631 631.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  159 6 6.0 360 360.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  160 6 6.0 762 762.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  161 6 6.0 766 766.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  162 6 6.0 907 907.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  163 6 6.0 407 407.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  164 6 6.0 340 340.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  165 6 6.0 146 146.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  166 6 6.0 361 361.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  167 6 6.0 240 240.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  168 6 6.0 81 81.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  169 6 5.0 443 443.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  170 6 6.0 356 356.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  171 6 6.0 965 965.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  172 6 6.0 258 258.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  173 6 6.0 263 263.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  174 6 6.0 114 114.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  175 7 7.0 84 84.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  176 7 7.0 74 74.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  177 7 85.0 390 390.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  178 7 7.0 477 477.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  179 7 7.0 46 46.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  180 7 7.0 415 415.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  181 7 7.0 331 331.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  182 7 7.0 327 327.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  183 7 7.0 369 369.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  184 7 7.0 48 48.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  185 7 7.0 661 661.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  186 7 7.0 105 105.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  187 7 7.0 229 229.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  188 7 8.0 499 499.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  189 7 7.0 169 169.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  190 7 7.0 957 957.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  191 7 7.0 166 166.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  192 7 201.0 973 973.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  193 7 7.0 895 895.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  194 7 7.0 278 278.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  195 7 7.0 259 259.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  196 7 7.0 346 346.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  197 7 7.0 5 5.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  198 7 88.0 259 259.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  199 7 8.0 508 508.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  200 8 8.0 95 95.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  201 8 8.0 153 153.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  202 8 7.0 594 594.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  203 8 8.0 709 709.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  204 8 8.0 702 702.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  205 8 8.0 405 405.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  206 8 8.0 144 144.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  207 8 8.0 629 629.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  208 8 8.0 292 292.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  209 8 8.0 207 207.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  210 8 8.0 184 184.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  211 8 8.0 447 447.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  212 8 8.0 450 450.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  213 8 8.0 661 661.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  214 8 8.0 232 232.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  215 8 8.0 587 587.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  216 8 8.0 629 629.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  217 8 8.0 491 491.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  218 8 8.0 954 954.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  219 8 8.0 928 928.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  220 8 8.0 78 78.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  221 8 8.0 207 207.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  222 8 8.0 686 686.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  223 8 8.0 368 368.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  224 8 8.0 681 681.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  225 9 9.0 160 160.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  226 9 9.0 468 468.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  227 9 9.0 292 292.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  228 9 9.0 39 39.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  229 9 9.0 575 575.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  230 9 9.0 0 0.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  231 9 9.0 944 944.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  232 9 9.0 850 850.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  233 9 9.0 812 812.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  234 9 9.0 82 82.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  235 9 9.0 904 904.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  236 9 9.0 948 948.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  237 9 9.0 661 661.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  238 9 9.0 510 510.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  239 9 9.0 775 775.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  240 9 9.0 441 441.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  241 9 9.0 115 115.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  242 9 9.0 924 924.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  243 9 9.0 41 41.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  244 9 9.0 210 210.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  245 9 9.0 841 841.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  246 9 9.0 895 895.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  247 9 9.0 494 494.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  248 9 9.0 306 306.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  249 9 9.0 573 573.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  250 10 10.0 505 505.0
Test: [  250/25000]	Time  1.219 ( 0.815)	Acc@1   0.00 (  0.80)
Iter, Clean, Clean_pred, Adv, Adv_pred:  251 10 10.0 362 362.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  252 10 10.0 420 420.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  253 10 858.0 301 301.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  254 10 10.0 481 481.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  255 10 10.0 23 23.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  256 10 10.0 672 672.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  257 10 13.0 59 59.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  258 10 10.0 421 421.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  259 10 10.0 280 280.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  260 10 10.0 919 919.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  261 10 10.0 191 191.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  262 10 10.0 534 534.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  263 10 10.0 706 706.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  264 10 10.0 933 933.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  265 10 10.0 773 773.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  266 10 10.0 607 607.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  267 10 10.0 766 766.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  268 10 10.0 189 189.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  269 10 10.0 978 978.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  270 10 10.0 846 846.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  271 10 10.0 742 742.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  272 10 13.0 941 941.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  273 10 11.0 137 137.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  274 10 10.0 372 372.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  275 11 11.0 545 545.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  276 11 11.0 637 637.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  277 11 11.0 556 556.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  278 11 11.0 233 233.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  279 11 11.0 113 113.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  280 11 11.0 395 395.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  281 11 11.0 723 723.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  282 11 11.0 212 212.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  283 11 11.0 498 498.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  284 11 11.0 951 951.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  285 11 11.0 696 696.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  286 11 11.0 902 902.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  287 11 11.0 208 208.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  288 11 11.0 814 814.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  289 11 11.0 734 734.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  290 11 11.0 217 217.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  291 11 11.0 214 214.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  292 11 11.0 642 642.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  293 11 11.0 980 980.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  294 11 11.0 948 948.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  295 11 11.0 94 94.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  296 11 11.0 396 396.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  297 11 11.0 31 31.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  298 11 11.0 906 906.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  299 11 11.0 766 766.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  300 12 12.0 754 754.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  301 12 12.0 493 493.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  302 12 12.0 726 726.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  303 12 12.0 977 977.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  304 12 12.0 299 299.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  305 12 12.0 43 43.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  306 12 12.0 26 26.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  307 12 12.0 479 479.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  308 12 11.0 314 314.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  309 12 12.0 237 237.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  310 12 12.0 93 93.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  311 12 12.0 598 598.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  312 12 12.0 43 43.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  313 12 12.0 590 590.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  314 12 12.0 932 932.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  315 12 12.0 896 896.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  316 12 12.0 317 317.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  317 12 12.0 416 416.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  318 12 12.0 74 74.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  319 12 12.0 902 902.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  320 12 12.0 862 862.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  321 12 12.0 689 689.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  322 12 12.0 557 557.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  323 12 12.0 488 488.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  324 12 12.0 727 727.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  325 13 13.0 430 430.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  326 13 13.0 871 871.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  327 13 13.0 719 719.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  328 13 13.0 981 981.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  329 13 13.0 565 565.0
